400,61288.23
401,61215.99
402,61168.78
403,61133.09
404,61094.1
405,61038.26
406,60957.93
407,60847.18
408,60701.71
409,60540.96
410,60402.63
411,60324.46
412,60315.05
413,60326.68
414,60305.43
415,60211.64
416,60080.31
417,59971.13
418,59940.21
419,59987.1
420,60063.29
421,60119.08
422,60121.92
423,60074.99
424,59985.92
425,59864.85
426,59736.32
427,59629.82
428,59573.16
429,59564.93
430,59578.07
431,59584.8
432,59561.82
433,59495.24
434,59372.43
435,59189.66
436,58993.35
437,58847.28
438,58810.76
439,58867.78
440,58937.75
441,58938.7
442,58830.33
443,58656.65
444,58471.72
445,58320.79
446,58204.13
447,58107.32
448,58016.66
449,57927.97
450,57844.61
451,57770.07
452,57705.34
453,57646.82
454,57590.44
455,57529.81
456,57447.89
457,57324.72
458,57143.31
459,56923.1
460,56708.18
461,56542.39
462,56441.41
463,56377.81
464,56320.72
465,56245.5
466,56150.16
467,56037.86
468,55911.84
469,55776.22
470,55635.65
471,55494.79
472,55360.23
473,55240.93
474,55145.92
475,55076.85
476,55015.05
477,54938.45
478,54828.86
479,54693.7
480,54550.92
481,54418.02
482,54303.82
483,54209.22
484,54134.79
485,54073.47
486,54003.13
487,53899.94
488,53750.07
489,53585.23
490,53450.15
491,53384.35
492,53368.89
493,53347.16
494,53263.16
495,53104.32
496,52917.07
497,52751.86
498,52640.94
499,52562.96
500,52486.75
501,52386.27
502,52270.2
503,52161.89
504,52083.43
505,52034.79
506,51996.17
507,51947.24
508,51872.34
509,51764.34
510,51617.03
511,51430.82
512,51232.79
513,51056.57
514,50931.98
515,50853.98
516,50798.56
517,50742.06
518,50673.57
519,50596.26
520,50513.98
521,50428.29
522,50335.54
523,50231.38
524,50113
525,49985.25
526,49855.25
527,49729.71
528,49611.02
529,49498.89
530,49392.77
531,49285.36
532,49160.95
533,49003.45
534,48812.67
535,48627.91
536,48494.3
537,48441.97
538,48422.91
539,48363.79
540,48199.82
541,47965.25
542,47759.11
543,47678.66
544,47731.45
545,47812.35
546,47809.74
547,47665.43
548,47451.53
549,47259.38
550,47160.41
551,47127.4
552,47102.34
553,47032.68
554,46922.98
555,46812.97
556,46741.43
557,46709.3
558,46674.01
559,46590.92
560,46442.54
561,46270.13
562,46122.38
563,46032.97
564,45971.63
565,45891.04
566,45750.89
567,45570.46
568,45400
569,45287.8
570,45240.15
571,45223.2
572,45201.87
573,45156.38
574,45093.48
575,45022.51
576,44947.59
577,44855.8
578,44730.81
579,44562.57
580,44380.91
581,44231.26
582,44154.7
583,44136
584,44119.57
585,44050.47
586,43919.02
587,43772.84
588,43662.84
589,43611.21
590,43575.36
591,43504.01
592,43361.56
593,43177.73
594,42999.32
595,42867.89
596,42784.46
597,42730.55
598,42687.61
599,42637
600,42560.06
601,42438.68
602,42277.71
603,42115.14
604,41991.26
605,41924.75
606,41879.99
607,41813.13
608,41693.79
609,41552.2
610,41435.77
611,41385.14
612,41385.64
613,41394.86
614,41372.32
615,41312.25
616,41238.3
617,41174.46
618,41121.78
619,41049.04
620,40922.81
621,40733.49
622,40528.09
623,40361.68
624,40272.54
625,40230.18
626,40186.42
627,40100.56
628,39985.82
629,39879.46
630,39815.82
631,39789.21
632,39764.41
633,39706.49
634,39606.2
635,39484.85
636,39365.32
637,39262.24
638,39174.39
639,39098.77
640,39030.88
641,38961.41
642,38880.19
643,38780.57
644,38675.24
645,38583.3
646,38521.18
647,38480.64
648,38439.87
649,38378.16
650,38295.41
651,38209.34
652,38137.82
653,38084.07
654,38031.57
655,37962.54
656,37868.29
657,37759.31
658,37648.48
659,37544.68
660,37443.14
661,37336.29
662,37220.11
663,37110.57
664,37030.5
665,36998.34
666,36992.58
667,36970.11
668,36890.68
669,36761.49
670,36628.96
671,36539.36
672,36499.14
673,36465.34
674,36392.4
675,36264.7
676,36122.68
677,36012.71
678,35961.97
679,35942.7
680,35917.46
681,35855.57
682,35756.18
683,35626.83
684,35476.76
685,35327.43
686,35205.54
687,35134.52
688,35101.65
689,35071.07
690,35008.16
691,34908.23
692,34794.46
693,34690.86
694,34612.77
695,34564
696,34547.4
697,34548.66
698,34519.77
699,34409.05
700,34200.04
701,33977.55
702,33844.27
703,33869.2
704,33977.79
705,34057.15
706,34013.26
707,33871.18
708,33703.13
709,33575.39
710,33497.46
711,33446.47
712,33399.75
713,33341.75
714,33262.72
715,33153.75
716,33025.14
717,32908.52
718,32836.09
719,32814.29
720,32809.91
721,32786.58
722,32722.57
723,32627.6
724,32515.44
725,32400.76
726,32301.02
727,32234.17
728,32208.13
729,32187.74
730,32126.32
731,31988.82
732,31810.04
733,31651.2
734,31565.96
735,31543.49
736,31539.31
737,31511.56
738,31453.47
739,31382.99
740,31317.69
741,31258.36
742,31190.08
743,31097.84
744,30982.65
745,30865.39
746,30767.93
747,30702.76
748,30666.96
749,30656.16
750,30659.88
751,30654.26
752,30613.81
753,30525.48
754,30412.22
755,30303.42
756,30221.04
757,30158.22
758,30101.14
759,30038.33
760,29970.56
761,29902.6
762,29838.86
763,29781.32
764,29730.97
765,29688.06
766,29646.17
767,29595.12
768,29525.4
769,29435.96
770,29331.81
771,29218.61
772,29113.85
773,29045.6
774,29040.75
775,29085.64
776,29120.85
777,29085.77
778,28968.06
779,28823.45
780,28712.14
781,28661.22
782,28639.32
783,28609.37
784,28549.96
785,28474.2
786,28399.75
787,28336.56
788,28273.38
789,28195.32
790,28094.05
791,27983.9
792,27884.04
793,27809.31
794,27755.96
795,27715.16
796,27679.33
797,27647.55
798,27621.14
799,27600.28
800,27577.1
801,27540.51
802,27480.85
803,27401.04
804,27310.31
805,27217.34
806,27124.56
807,27030.58
808,26934.88
809,26848.92
810,26792.88
811,26785
812,26806.92
813,26808.96
814,26743.04
815,26616.57
816,26492.88
817,26435.75
818,26454.13
819,26492.41
820,26492.23
821,26429.12
822,26324.96
823,26204.82
824,26088.66
825,25988.27
826,25914.55
827,25869.08
828,25836.16
829,25798.37
830,25745.8
831,25684.67
832,25623.25
833,25566.25
834,25509.78
835,25448.66
836,25381.97
837,25320.85
838,25278.5
839,25260.71
840,25249.23
841,25220.96
842,25160.13
843,25077.87
844,24991.48
845,24914.05
846,24840.82
847,24762.34
848,24673.67
849,24591.25
850,24537.89
851,24529.72
852,24546.99
853,24558.03
854,24536.32
855,24486.35
856,24424.19
857,24363.72
858,24304.28
859,24239.19
860,24163.94
861,24090.76
862,24039.48
863,24025.73
864,24030.56
865,24017.73
866,23955.56
867,23854.46
868,23747.73
869,23666.48
870,23619.12
871,23600.67
872,23605.32
873,23619.28
874,23623.77
875,23601.26
876,23549.58
877,23476.92
878,23391.66
879,23302.27
880,23217.32
881,23145.17
882,23091.17
883,23058.52
884,23049.6
885,23055.6
886,23058.78
887,23042.11
888,23003.2
889,22951.88
890,22898.32
891,22852.5
892,22824.26
893,22822.5
894,22838.61
895,22848.18
896,22827.39
897,22773.7
898,22704.46
899,22637.33
900,22581.65
901,22538.83
902,22509.66
903,22488.68
904,22464.32
905,22425.1
906,22366.91
907,22293.04
908,22207.35
909,22120.85
910,22051.74
911,22017.38
912,22008.84
913,21990.24
914,21926.2
915,21819.58
916,21712.74
917,21648.25
918,21634.24
919,21643.37
920,21647.3
921,21630.79
922,21592.08
923,21530.33
924,21452.47
925,21373.38
926,21307.8
927,21261.46
928,21230.95
929,21212.18
930,21194.83
931,21162.34
932,21098.92
933,21009.35
934,20918.33
935,20850.52
936,20814.48
937,20803.59
938,20810.31
939,20820.52
940,20814.05
941,20771.98
942,20701.13
943,20631.09
944,20590.39
945,20577.08
946,20563.35
947,20522.46
948,20457.76
949,20397.06
950,20366.89
951,20364.95
952,20366.57
953,20348.32
954,20311.28
955,20274.55
956,20255.68
957,20247.23
958,20224.44
959,20165.14
960,20081.19
961,20006.71
962,19972.92
963,19976.56
964,19993.3
965,20000.46
966,19993.71
967,19979.23
968,19962.11
969,19936.82
970,19892.2
971,19820.41
972,19740.62
973,19685.06
974,19679.95
975,19706.89
976,19727.63
977,19708.94
978,19650.42
979,19565.08
980,19466.86
981,19375.25
982,19311.79
983,19292.38
984,19303.11
985,19320.24
986,19323.45
987,19308.22
988,19274.79
989,19226.02
990,19175.84
991,19141.12
992,19132.38
993,19136.69
994,19135.65
995,19115.23
996,19075.56
997,19019.66
998,18953.09
999,18888.72
1000,18840.7
1001,18814.51
1002,18793.75
1003,18758.72
1004,18702.03
1005,18643.62
1006,18607.02
1007,18607.4
1008,18621.56
1009,18615.31
1010,18565.82
1011,18495.62
1012,18438.48
1013,18417.9
1014,18421.78
1015,18430.36
1016,18429.11
1017,18418.83
1018,18403.17
1019,18386.24
1020,18373.4
1021,18370.14
1022,18375.72
1023,18375.87
1024,18354.7
1025,18307.74
1026,18251.6
1027,18205.01
1028,18178.07
1029,18167.54
1030,18168.88
1031,18174.11
1032,18170.68
1033,18146.16
1034,18100.69
1035,18048.24
1036,18003.17
1037,17972.38
1038,17955.9
1039,17953.04
1040,17955.96
1041,17951.38
1042,17927.7
1043,17894.23
1044,17873.55
1045,17884.73
1046,17914.52
1047,17932.98
1048,17915.38
1049,17872.89
1050,17831.61
1051,17813.01
1052,17814.12
1053,17823.9
1054,17832.6
1055,17835.79
1056,17830.39
1057,17814.62
1058,17790.85
1059,17762.22
1060,17733.3
1061,17712.07
1062,17706.96
1063,17717.76
1064,17727.79
1065,17718.74
1066,17684.6
1067,17637.74
1068,17591.91
1069,17558.37
1070,17545.49
1071,17560.7
1072,17596.99
1073,17634.33
1074,17653.93
1075,17658.27
1076,17664.61
1077,17689.33
1078,17738.99
1079,17814.93
1080,17917.11
1081,18036.91
1082,18162.33
1083,18280.24
1084,18372.15
1085,18418.06
1086,18409.78
1087,18377.96
1088,18361.13
1089,18380.56
1090,18416.5
1091,18443.36
1092,18443.32
1093,18411.98
1094,18346.6
1095,18256.77
1096,18167.71
1097,18104.22
1098,18063.01
1099,18014.77
1100,17931.92
1101,17819.96
1102,17706.69
1103,17618.34
1104,17565.89
1105,17552.97
1106,17578.18
1107,17613.15
1108,17620.53
1109,17576.59
1110,17507.11
1111,17449.04
1112,17426.9
1113,17434.37
1114,17460.45
1115,17494.17
1116,17524.6
1117,17541.06
1118,17540.97
1119,17531.31
1120,17519.28
1121,17506.21
1122,17488.61
1123,17462.36
1124,17418.67
1125,17346.06
1126,17237.95
1127,17118.05
1128,17021.58
1129,16971.61
1130,16943.32
1131,16900.08
1132,16821.09
1133,16725.93
1134,16640.34
1135,16577.51
1136,16529.53
1137,16486.75
1138,16446.26
1139,16412.75
1140,16390.97
1141,16380.89
1142,16378.94
1143,16381.5
1144,16385.35
1145,16387.46
1146,16384.41
1147,16370.96
1148,16341.31
1149,16294.8
1150,16246.33
1151,16213.57
1152,16202.75
1153,16198.35
1154,16182.88
1155,16150.83
1156,16111.23
1157,16073.48
1158,16039.52
1159,16005.55
1160,15968.13
1161,15927.96
1162,15887.77
1163,15849.19
1164,15808.58
1165,15760.74
1166,15706.2
1167,15661.21
1168,15644.54
1169,15657.97
1170,15674.77
1171,15666.57
1172,15631.7
1173,15596.24
1174,15584.67
1175,15588.88
1176,15579.93
1177,15535.79
1178,15479.29
1179,15450.32
1180,15471.42
1181,15504.65
1182,15499.2
1183,15435.59
1184,15357.14
1185,15313.46
1186,15315.87
1187,15330.12
1188,15321.8
1189,15290.15
1190,15258.39
1191,15246.4
1192,15248.24
1193,15247.28
1194,15232.02
1195,15209.76
1196,15192.06
1197,15185.17
1198,15184.59
1199,15184.52
