400,27406.49
401,27352.95
402,27304.46
403,27273.67
404,27274.14
405,27313.58
406,27372.73
407,27424.6
408,27443.93
409,27429.18
410,27397.07
411,27364.67
412,27342.35
413,27327.58
414,27316.38
415,27304.99
416,27290.77
417,27271.45
418,27245.14
419,27216.46
420,27195.51
421,27192.48
422,27211.59
423,27244.51
424,27281.36
425,27312.82
426,27332.52
427,27335.12
428,27315.85
429,27279.85
430,27240.95
431,27213.17
432,27201.89
433,27194.17
434,27174.77
435,27133.2
436,27085.74
437,27057.93
438,27073.19
439,27118.42
440,27149.2
441,27120.55
442,27016.39
443,26879.28
444,26758.7
445,26694.21
446,26674.37
447,26671.23
448,26658.2
449,26628.29
450,26589.89
451,26551.75
452,26519.89
453,26495.35
454,26478.67
455,26468.56
456,26455.55
457,26427.88
458,26375.12
459,26302.72
460,26226.88
461,26163.72
462,26117.65
463,26075.17
464,26021.29
465,25947.66
466,25869.78
467,25808.54
468,25781.7
469,25778.45
470,25772.33
471,25737.58
472,25672.57
473,25605.08
474,25564.49
475,25564.33
476,25574.53
477,25557.68
478,25483.58
479,25369.67
480,25253.04
481,25169.46
482,25130.65
483,25126.42
484,25145.75
485,25174.59
486,25192.81
487,25179.59
488,25122
489,25042.96
490,24975.65
491,24950
492,24960.12
493,24977.03
494,24971.87
495,24933.53
496,24875
497,24810.9
498,24752.17
499,24698.78
500,24648.65
501,24600.64
502,24559.78
503,24533.68
504,24529.24
505,24539.63
506,24545.83
507,24528.61
508,24479.56
509,24410.15
510,24333.95
511,24263.05
512,24203.94
513,24161.61
514,24139.66
515,24128.52
516,24111.46
517,24072.33
518,24010.82
519,23944.12
520,23890.23
521,23858.19
522,23836.97
523,23812.85
524,23774.2
525,23719.44
526,23650.01
527,23568.15
528,23484.84
529,23416.6
530,23379.38
531,23369.74
532,23360.19
533,23321.89
534,23242.84
535,23152.69
536,23087.29
537,23072.67
538,23083.77
539,23078.96
540,23020.66
541,22917.57
542,22808.74
543,22732.8
544,22701.4
545,22692.25
546,22681.04
547,22653.6
548,22620.41
549,22595.62
550,22588.76
551,22586.39
552,22567.97
553,22515.54
554,22439.03
555,22365.45
556,22321.22
557,22310.25
558,22310.63
559,22299.17
560,22262.45
561,22208.2
562,22146.86
563,22087.68
564,22034.85
565,21991.19
566,21958.37
567,21927.95
568,21886.22
569,21820.47
570,21738.55
571,21667.98
572,21636.67
573,21652.63
574,21689.45
575,21717.39
576,21713.89
577,21679.55
578,21619.69
579,21540.47
580,21453.68
581,21373.23
582,21312.16
583,21272.33
584,21247.57
585,21231.6
586,21219.34
587,21207.26
588,21191.9
589,21167.29
590,21121.69
591,21042.62
592,20926.97
593,20810.88
594,20740.69
595,20754.35
596,20823.79
597,20889.14
598,20893.63
599,20831.68
600,20740.86
601,20659.49
602,20605.91
603,20569.68
604,20538.21
605,20502.92
606,20465.22
607,20428.08
608,20394.33
609,20366.25
610,20345.96
611,20334.88
612,20328.67
613,20320.16
614,20302.52
615,20275.45
616,20244.17
617,20213.99
618,20186.94
619,20160.43
620,20131.54
621,20097.47
622,20055.73
623,20003.88
624,19941.68
625,19877.93
626,19823.74
627,19788.4
628,19768.07
629,19753.07
630,19734.17
631,19708.52
632,19677.99
633,19644.58
634,19611.13
635,19581.48
636,19559.48
637,19544.14
638,19525.12
639,19491.08
640,19435.81
641,19369.45
642,19305.32
643,19254.65
644,19217.55
645,19190.37
646,19169.38
647,19149.93
648,19126.87
649,19095.46
650,19057.87
651,19022.29
652,18996.83
653,18980.72
654,18961.19
655,18924.73
656,18867.52
657,18806.21
658,18760.03
659,18740.6
660,18733.97
661,18720.81
662,18685.55
663,18633.15
664,18575.66
665,18524.33
666,18483.76
667,18454.89
668,18438.4
669,18430.99
670,18426.11
671,18417.19
672,18400.24
673,18374.48
674,18339.34
675,18295.87
676,18248.23
677,18200.89
678,18157.58
679,18119.96
680,18089.32
681,18065.39
682,18041.02
683,18007.14
684,17956.44
685,17893.89
686,17829.71
687,17773.66
688,17730.56
689,17702.08
690,17689.48
691,17687.28
692,17683.71
693,17667.13
694,17637.84
695,17612.27
696,17607.82
697,17626.88
698,17642.46
699,17624.26
700,17556.72
701,17466.59
702,17388.1
703,17346.52
704,17329.16
705,17313.12
706,17279.53
707,17234.71
708,17195.02
709,17174.78
710,17169.04
711,17161.86
712,17138.23
713,17099.13
714,17058.31
715,17029.41
716,17014.43
717,17002.34
718,16981.63
719,16948.93
720,16913.34
721,16884.97
722,16867.92
723,16853.38
724,16830.9
725,16794.74
726,16753.44
727,16718.17
728,16695.98
729,16676.13
730,16643.17
731,16585.92
732,16519.38
733,16468.44
734,16454.08
735,16463.79
736,16467.62
737,16437.89
738,16376.83
739,16307.67
740,16253.21
741,16220.65
742,16202.54
743,16190.95
744,16179.33
745,16162.82
746,16136.76
747,16100.13
748,16057.98
749,16015.84
750,15977.63
751,15943.67
752,15913.81
753,15888.39
754,15869.12
755,15857.93
756,15855.08
757,15854.07
758,15846.85
759,15826.94
760,15796.18
761,15759.09
762,15720.12
763,15683.16
764,15651.86
765,15629.61
766,15617.4
767,15614.88
768,15621.08
769,15626.36
770,15614.95
771,15572.13
772,15504.21
773,15436.4
774,15393.66
775,15378.15
776,15366.31
777,15333.72
778,15273.93
779,15205.9
780,15150.28
781,15118.53
782,15105.81
783,15105.64
784,15111.14
785,15114.36
786,15107.29
787,15085.39
788,15053.67
789,15018.8
790,14986.77
791,14961.45
792,14946.19
793,14941.89
794,14938.63
795,14923.58
796,14887.47
797,14840.23
798,14798.21
799,14775.29
800,14768.46
801,14767.76
802,14763.46
803,14747.85
804,14714.28
805,14657.47
806,14586.69
807,14520.05
808,14474.84
809,14456.38
810,14461.36
811,14485.73
812,14515.89
813,14530.04
814,14507.15
815,14448.14
816,14376
817,14314.21
818,14273.75
819,14250.91
820,14241.09
821,14238.01
822,14233.07
823,14217.59
824,14188.77
825,14153.14
826,14118
827,14088.81
828,14067.68
829,14056.31
830,14051.8
831,14041.36
832,14011.04
833,13956.97
834,13900.11
835,13865.09
836,13864.85
837,13879.44
838,13883.21
839,13859.3
840,13819.39
841,13780.88
842,13755.26
843,13732.17
844,13696.2
845,13638.71
846,13579.45
847,13545.67
848,13556.07
849,13589.03
850,13610.95
851,13595.4
852,13554.22
853,13512.07
854,13489.39
855,13481.36
856,13473.74
857,13454.35
858,13424.75
859,13392.18
860,13363.42
861,13341.58
862,13328.1
863,13323.42
864,13319.47
865,13304.02
866,13266.93
867,13217.56
868,13175.82
869,13159.43
870,13162.96
871,13167.44
872,13155.6
873,13130.32
874,13107.18
875,13100.22
876,13103.26
877,13096.46
878,13061.75
879,13007.24
880,12959.71
881,12944.5
882,12960.61
883,12987.16
884,13003.75
885,13003.86
886,12992.03
887,12973.08
888,12951.37
889,12930.92
890,12915.52
891,12905.73
892,12899.24
893,12893.68
894,12886.8
895,12876.48
896,12860.66
897,12838.71
898,12811.28
899,12779.27
900,12747.89
901,12726.49
902,12723.86
903,12734.09
904,12736.78
905,12711.97
906,12661.63
907,12609.67
908,12579.87
909,12572.17
910,12562.34
911,12526.14
912,12463.17
913,12397.47
914,12353.35
915,12337.75
916,12339.67
917,12347.46
918,12352.27
919,12348.18
920,12329.69
921,12297.63
922,12259.38
923,12222.46
924,12192
925,12170.66
926,12160.69
927,12156.89
928,12146.65
929,12117.79
930,12075
931,12039.58
932,12032.34
933,12048.47
934,12058.44
935,12033.28
936,11975.01
937,11914.83
938,11883.65
939,11885.92
940,11901.84
941,11911.45
942,11906.43
943,11888.81
944,11861.13
945,11828.7
946,11799.18
947,11779.72
948,11768.45
949,11756.16
950,11734.42
951,11709.4
952,11698.63
953,11717.83
954,11754.2
955,11773.95
956,11746.01
957,11679.27
958,11610.42
959,11573.72
960,11569.56
961,11576.17
962,11573.39
963,11561.69
964,11554.21
965,11562.72
966,11584.26
967,11607.51
968,11621.32
969,11616.83
970,11586.44
971,11525.55
972,11454.17
973,11404.18
974,11402.08
975,11434.53
976,11470.45
977,11482.53
978,11468.2
979,11434.95
980,11390.53
981,11344.34
982,11306.31
983,11284.22
984,11274.41
985,11269.46
986,11263.29
987,11256.09
988,11249.92
989,11245.37
990,11236.92
991,11217.43
992,11184.11
993,11150.34
994,11133.27
995,11142.44
996,11162.51
997,11173.11
998,11160.87
999,11132.63
1000,11098.85
1001,11067.72
1002,11041.86
1003,11022.97
1004,11010.63
1005,10999.63
1006,10984.17
1007,10960.06
1008,10930.5
1009,10900.84
1010,10876.18
1011,10860.88
1012,10859.04
1013,10872.08
1014,10892.06
1015,10909.02
1016,10914.77
1017,10906.29
1018,10881.56
1019,10842.46
1020,10800.89
1021,10770.28
1022,10758.37
1023,10760.59
1024,10770.8
1025,10784.01
1026,10797.39
1027,10808.36
1028,10815.93
1029,10821.68
1030,10827.29
1031,10831.92
1032,10831.36
1033,10821.26
1034,10799.81
1035,10768.02
1036,10727.29
1037,10684.13
1038,10649.82
1039,10635.14
1040,10641.56
1041,10663.33
1042,10694.46
1043,10728
1044,10756.39
1045,10772.3
1046,10770.16
1047,10745.29
1048,10696.21
1049,10643
1050,10614.66
1051,10632.82
1052,10680.07
1053,10726.12
1054,10747.45
1055,10747.97
1056,10738.71
1057,10728.24
1058,10717.5
1059,10705.86
1060,10693.41
1061,10681.89
1062,10673.3
1063,10668.3
1064,10665.01
1065,10661.24
1066,10653.69
1067,10637.37
1068,10607.61
1069,10572.8
1070,10556.56
1071,10581.8
1072,10642.23
1073,10705.29
1074,10740.16
1075,10749.88
1076,10760.93
1077,10797.42
1078,10858.78
1079,10931.49
1080,11003.61
1081,11073.95
1082,11145.54
1083,11218.43
1084,11279.08
1085,11310.04
1086,11303.41
1087,11282.58
1088,11277.32
1089,11303.55
1090,11344.44
1091,11378.43
1092,11389.15
1093,11369.21
1094,11312.49
1095,11228.45
1096,11146.25
1097,11094.85
1098,11074.41
1099,11058.44
1100,11021.42
1101,10962.55
1102,10897.64
1103,10841.31
1104,10796.45
1105,10760.32
1106,10731.56
1107,10716.5
1108,10724
1109,10756.89
1110,10795.98
1111,10817.14
1112,10808.1
1113,10785.97
1114,10772.15
1115,10777.42
1116,10794.41
1117,10814.02
1118,10829.96
1119,10839.21
1120,10839.01
1121,10828.01
1122,10806.01
1123,10773.01
1124,10730.7
1125,10681.74
1126,10629.16
1127,10577.99
1128,10534.07
1129,10500.64
1130,10470.68
1131,10434.67
1132,10387.47
1133,10335.19
1134,10285.62
1135,10242.4
1136,10202.14
1137,10160.98
1138,10119.43
1139,10082.94
1140,10056.9
1141,10042.15
1142,10036.17
1143,10036.06
1144,10036.65
1145,10031.69
1146,10016.92
1147,9997.923
1148,9983.296
1149,9978.432
1150,9979.048
1151,9979.063
1152,9973.904
1153,9961.864
1154,9941.567
1155,9912.17
1156,9873.473
1157,9825.778
1158,9776.235
1159,9737.298
1160,9719.271
1161,9713.912
1162,9703.975
1163,9677.27
1164,9645.709
1165,9628.263
1166,9634.099
1167,9645.175
1168,9639.016
1169,9611.616
1170,9589.996
1171,9602.753
1172,9644.321
1173,9673.674
1174,9652.39
1175,9590.844
1176,9530.578
1177,9506.548
1178,9510.001
1179,9515.549
1180,9504.688
1181,9482.963
1182,9461.123
1183,9446.535
1184,9439.813
1185,9440.638
1186,9444.619
1187,9442.525
1188,9425.938
1189,9401.056
1190,9384.487
1191,9389.857
1192,9409.19
1193,9425.574
1194,9426.255
1195,9413.757
1196,9394.091
1197,9373.405
1198,9358.102
1199,9354.371
1200,9360.707
1201,9366.605
1202,9362.271
1203,9353.034
1204,9354.46
1205,9377.675
1206,9405.493
1207,9410.023
1208,9375.701
1209,9326.651
1210,9294.759
1211,9294.326
1212,9308.973
1213,9319.854
1214,9321.868
1215,9323.404
1216,9332.115
1217,9343.502
1218,9346.403
1219,9332.938
1220,9310.751
1221,9291.978
1222,9286.027
1223,9295.81
1224,9323.068
1225,9361.504
1226,9394.481
1227,9405.61
1228,9390.875
1229,9354.961
1230,9304.89
1231,9260.572
1232,9246.699
1233,9274.218
1234,9313.34
1235,9327.201
1236,9303.846
1237,9269.381
1238,9251.821
1239,9257.534
1240,9275.252
1241,9293.53
1242,9303.361
1243,9296.759
1244,9272.014
1245,9248.099
1246,9248.024
1247,9278.583
1248,9319.908
1249,9350.44
1250,9362.769
1251,9361.551
1252,9352.052
1253,9341.08
1254,9336.111
1255,9341.153
1256,9348.801
1257,9349.431
1258,9341.43
1259,9335.98
1260,9344.575
1261,9365.074
1262,9384.305
1263,9391.277
1264,9391.191
1265,9395.695
1266,9409.111
1267,9414.319
1268,9390.715
1269,9338.41
1270,9286.528
1271,9264.28
1272,9273.727
1273,9298.089
1274,9321.354
1275,9333.625
1276,9327.028
1277,9303.165
1278,9285.811
1279,9301.025
1280,9348.772
1281,9399.91
1282,9426.332
1283,9423.739
1284,9400.582
1285,9367.895
1286,9346.056
1287,9357.394
1288,9400.171
1289,9431.622
1290,9408.346
1291,9341.949
1292,9288.368
1293,9294.384
1294,9344.537
1295,9400.519
1296,9435.396
1297,9450.914
1298,9453.262
1299,9449.388
1300,9447.107
1301,9452.923
1302,9461.268
1303,9460.262
1304,9443.456
1305,9423.807
1306,9418.351
1307,9431.404
1308,9447.933
1309,9452.679
1310,9448.584
1311,9451.131
1312,9472.516
1313,9508.13
1314,9548.41
1315,9582.972
1316,9599.88
1317,9588.242
1318,9559.169
1319,9542.62
1320,9562.83
1321,9606.216
1322,9645.334
1323,9662.273
1324,9661.564
1325,9651.081
1326,9641.8
1327,9647.814
1328,9679.731
1329,9722.606
1330,9750.544
1331,9748.981
1332,9733.876
1333,9725.827
1334,9733.206
1335,9750.758
1336,9772.354
1337,9790.759
1338,9798.2
1339,9791.074
1340,9777.785
1341,9768.676
1342,9766.761
1343,9766.485
1344,9762.57
1345,9756.062
1346,9751.064
1347,9749.731
1348,9748.437
1349,9742.689
1350,9734.156
1351,9731.647
1352,9741.797
1353,9750.867
1354,9735.492
1355,9687.397
1356,9640.538
1357,9634.972
1358,9676.252
1359,9732.188
1360,9772.427
1361,9793.96
1362,9805.621
1363,9815.359
1364,9828.729
1365,9850.668
1366,9880.277
1367,9910.978
1368,9936.815
1369,9957.2
1370,9973.544
1371,9987.237
1372,9999.625
1373,10011.93
1374,10023.49
1375,10032.14
1376,10036.92
1377,10043.1
1378,10057.75
1379,10082.3
1380,10108.49
1381,10127.27
1382,10131.72
1383,10116.3
1384,10081.25
1385,10047.87
1386,10041.65
1387,10060.87
1388,10068.34
1389,10030.81
1390,9967.364
1391,9922.572
1392,9922.061
1393,9941.273
1394,9948.531
1395,9934.05
1396,9908.814
1397,9883.313
1398,9860.668
1399,9841.53
1400,9825.97
1401,9813.032
1402,9802.093
1403,9797.661
1404,9807.607
1405,9834.321
1406,9860.998
1407,9867.195
1408,9850.052
1409,9827.499
1410,9815.966
1411,9813.18
1412,9809.117
1413,9801.816
1414,9806.433
1415,9838.346
1416,9884.614
1417,9911.217
1418,9895.253
1419,9859.096
1420,9835.638
1421,9839.212
1422,9860.617
1423,9889.603
1424,9919.346
1425,9944.495
1426,9959.196
1427,9956.548
1428,9930.878
1429,9895.464
1430,9877.364
1431,9893.557
1432,9922.921
1433,9936.218
1434,9923.094
1435,9895.198
1436,9865.593
1437,9848.193
1438,9857.123
1439,9890.976
1440,9919.861
1441,9914.51
1442,9886.12
1443,9870.493
1444,9889.036
1445,9920.356
1446,9936.557
1447,9934.851
1448,9935.567
1449,9954.239
1450,9980.397
1451,9996.385
1452,9995.136
1453,9983.954
1454,9971.297
1455,9966.342
1456,9978.55
1457,10010.1
1458,10048.85
1459,10081.72
1460,10104.37
1461,10117.92
1462,10126.28
1463,10141.05
1464,10173.96
1465,10214.24
1466,10231.58
1467,10205.83
1468,10160.95
1469,10131.42
1470,10129.88
1471,10143.23
1472,10158.85
1473,10175.14
1474,10194.31
1475,10213.4
1476,10221.44
1477,10208.87
1478,10182.88
1479,10158.55
1480,10148.21
1481,10158.51
1482,10192.79
1483,10226.12
1484,10216.41
1485,10150.53
1486,10090.88
1487,10105.95
1488,10173.94
1489,10204.8
1490,10143.68
1491,10056.51
1492,10030.01
1493,10071.72
1494,10116.53
1495,10114.31
1496,10086.73
1497,10072.52
1498,10083.07
1499,10100.08
1500,10107.44
1501,10107.13
1502,10106.58
1503,10113.34
1504,10135.13
1505,10176.15
1506,10220.61
1507,10245.95
1508,10240.39
1509,10207.57
1510,10155.71
1511,10114.73
