"Name","Scan 00830"
"Id","08056824-a573-11f1-ac89-f791b116698a"
"Version","1"
"Firstwavenumber","400"
"LastWavenumber","2300"
"Range","400 - 2300 cm-1"
"Wavelength","785"
"UserName","Default"
"CreatedDate","2026-08-31 15:34:50-04:00"
"ModifiedDate","2026-08-31 15:34:50-04:00"
"ScanNumber","00830"
"HazardLevel","Unknown"
"HazardColor","#d8d8d8"
"SampleHazardType",""
"Comment",""
"ProductId",""
"LotId",""
"BatchId",""
"Container",""
"Supplier",""
"OpName","10S"
"OpVersion","1"
"SmartAcquire","Off"
"IntTime","10.00"
"AutoInt","Off"
"Averages","3"
"LaserPower","5"
"Bdm","Off"
"SmartTipName","Intelligent UA, Bag (Position 2)"
"SmartTipSerialNumber","6075060600901977"
"LibraryMatchResult",""
"MixtureMatchResultCount",""
"SERSResult",""
"VerificationMatchResult",""
"VerificationMatchResultColor","#00ffffff"
"RescanResult",""
"RescanScanNumber",""
"RescanFinished",""
"RescanTotalFailed",""
"ContainerNumber",""
"SerialNumber","192601100702034"
"LastCalibrationDate","2025-12-01 12:10:59-05:00"
"LastSST","Pass, 2025-09-30 09:35:39-04:00"
"DeviceName","MIRA XTR DS 192601100702034"
"FoxCreek","8.0.121"
"NorthFork","1.3.0.107"
"WagonHound","8.2.51"
"Kernel","8.19"
"PackageVersion","8.0.3.60"
"SignatureLevel","Unsigned"
"Intensities","39985.12,39967.53,40000,40051.41,40087.97,40084.11,40051.88,40014.21,39992.56,39987.93,39985.66,39970.82,39938.08,39900.58,39873.52,39868.67,39879.84,39894.89,39902.13,39896.84,39880.15,39853.41,39818.68,39779.58,39739.91,39703.3,39672.72,39650.89,39639.93,39631.36,39607.36,39549.98,39453.51,39338.23,39227.69,39141.26,39075.23,39017.78,38957.45,38887.76,38806.55,38711.88,38607.59,38509.44,38434.53,38394.59,38373.42,38345.83,38288.09,38197.91,38089.8,37978.66,37877.02,37793.14,37734.78,37704.5,37681.33,37637.77,37549.39,37428.71,37313.3,37240.43,37212.47,37178.55,37083.51,36897.36,36681.4,36517.5,36476.76,36532.36,36603.81,36612.14,36533.18,36409.48,36287.39,36201.81,36156.29,36149.01,36174.68,36204.46,36199.84,36124.62,35984.84,35825.21,35691.46,35609.33,35565.13,35540.54,35518.34,35485.98,35432.31,35348.36,35250.16,35169.89,35139.05,35156.23,35175.2,35146.73,35042.4,34895.13,34749.05,34642.21,34571.82,34517.79,34461.29,34405.57,34373.64,34388.81,34446.27,34489.47,34456.59,34307.68,34090.37,33874.18,33722.11,33638.97,33597.78,33571.78,33546.99,33523.48,33502.08,33479.96,33446.19,33388.73,33300.96,33202.37,33120.32,33078.55,33060.86,33025.89,32933.16,32779.33,32607.17,32462.06,32373.83,32333.87,32327.77,32338.23,32332.3,32272.06,32125.59,31930.99,31772.21,31731.42,31812.19,31919.34,31952.03,31855.29,31686.06,31517.84,31409.26,31345.67,31289.47,31207.41,31111.85,31043.17,31040.45,31095.7,31146.88,31129.43,31016.39,30862.1,30731.3,30671.75,30659.32,30650.7,30607.27,30529.85,30439.79,30358.01,30294.89,30250.73,30225.4,30215.29,30210.82,30201.85,30178.05,30128.54,30042.28,29913.34,29768.02,29645.18,29580.54,29569.38,29578.02,29572.83,29538.78,29484.32,29419.37,29347.21,29256.22,29132.76,28972.03,28806.23,28677.16,28620.53,28624.25,28653.19,28673.31,28668.22,28636.42,28577.04,28495.65,28407.21,28327.3,28266.04,28219.86,28183.13,28151.35,28125.24,28107.01,28097.4,28084.86,28051.73,27981.96,27887.65,27804.71,27768.93,27781.55,27795.21,27759.14,27650.16,27510.33,27391.04,27327.99,27292.58,27239.6,27133.09,27003.61,26911.37,26911.14,26983.07,27052.32,27044.88,26942.8,26794.71,26652.72,26550.88,26488.58,26461.28,26463.02,26483.17,26510.23,26532.7,26538.82,26516.79,26456.91,26368.87,26272.97,26188.89,26124.41,26077,26043.61,26013.22,25963.99,25873.57,25741.46,25613.46,25541.06,25555.02,25616.04,25670.04,25671.59,25621.91,25538.38,25438.44,25341.05,25265.97,25231.36,25229.68,25232.22,25210.22,25150.72,25060.43,24947.31,24826.51,24726.77,24678.15,24692.17,24727.06,24731.76,24668.23,24556.27,24431.76,24327.01,24249.82,24197.45,24166.63,24148.76,24131.73,24104.03,24065.23,24025.2,23994.05,23974.19,23957.75,23936.16,23899.7,23836.4,23734.09,23595.22,23464.42,23393.7,23416.56,23487.58,23540.24,23519.8,23445.85,23367.43,23328.95,23330.56,23347.17,23353.97,23333.13,23272.44,23160.98,23018.51,22898.99,22857.07,22899.12,22956.84,22956.14,22864.29,22737.55,22643.5,22625.68,22655.25,22689.82,22693.35,22656.47,22577.07,22457.3,22325.83,22221.19,22177.05,22184.93,22214.47,22236.2,22233.36,22198.16,22123.94,22022.52,21923.1,21854.69,21821.82,21798.59,21757.62,21692.08,21628.87,21597.82,21612.09,21648.6,21679.59,21680.95,21638.86,21541.47,21389.75,21234.92,21140.26,21152.14,21229.16,21301.42,21308.35,21253.54,21168.15,21081.62,21007.32,20949.64,20912.21,20889.69,20870.43,20843.18,20806.03,20765.48,20727.98,20689.98,20636.65,20553.12,20446.33,20354.04,20315.84,20341.96,20390.84,20415.94,20390.78,20333.03,20266.14,20207.94,20160.69,20124.01,20095.47,20065.65,20023.59,19964.24,19908.11,19882.59,19905.44,19942.29,19941.24,19861.28,19734.13,19621.77,19577.54,19582.57,19581.51,19524.11,19415.49,19294.43,19198.28,19140.66,19117.98,19125.67,19148.49,19162.01,19142.65,19090.24,19028.18,18980.38,18955.99,18946.79,18943.6,18936.69,18915.57,18869.92,18800.18,18724.05,18660.56,18617.94,18584.54,18546.63,18498.73,18452.96,18423.57,18415.31,18409.38,18383.53,18325.82,18253.37,18188.36,18147.13,18127.21,18122.34,18123.8,18113.64,18071.84,17987.67,17889.57,17816.25,17795.93,17807.11,17813.54,17787.32,17745.22,17718.97,17732.27,17760.72,17762,17702.46,17606.75,17523.57,17494.06,17502.67,17507.97,17473.92,17409.5,17346.1,17311.79,17303.12,17299.52,17282.07,17249.42,17210.53,17174.36,17148.86,17141.32,17157.32,17181.32,17183.63,17137.23,17053.03,16969.02,16921.56,16916.46,16936.44,16964.09,16988.31,17003.05,17002.43,16980.6,16931.76,16851.24,16754.73,16675.57,16645.74,16661.89,16688.75,16691.46,16663.95,16626.98,16601.48,16591.14,16583.11,16564.43,16533,16497.43,16466.54,16445.06,16433.56,16432.35,16439.52,16450.97,16462.36,16466.39,16452.69,16411.31,16344.73,16268.24,16197.2,16136.06,16078.03,16015.97,15946.6,15870.56,15789.17,15715.58,15675.05,15691.52,15749.09,15791.71,15764.19,15666.78,15554.46,15482.27,15459.6,15451.7,15423.76,15375.22,15337.8,15342.38,15380.34,15406.99,15379.06,15302.33,15225.91,15197.54,15218.07,15248.43,15250.39,15217.42,15168.85,15123.92,15090.21,15066.31,15050.73,15044.69,15051.37,15072.82,15095.94,15097.09,15055.36,14983.98,14918.5,14891.52,14900.76,14922.61,14934.58,14927.6,14900.27,14852.67,14797.2,14752.76,14735.78,14742.6,14759.77,14774.88,14783.34,14784.05,14774.7,14744.86,14680.82,14575.67,14462.76,14390.18,14394.55,14451.71,14517.49,14554.59,14558.25,14533.29,14486.32,14431.32,14384.18,14356.92,14347.13,14349.06,14354.09,14344.05,14298.88,14212.17,14116.89,14052.92,14042.18,14061.11,14079.17,14076.91,14059.29,14034.54,14009.33,13983.1,13953.22,13919.19,13889.02,13872.83,13876.18,13888.93,13897.55,13893.59,13883.49,13876.49,13876.82,13876.15,13864.22,13835.27,13793.41,13744.02,13695.7,13662.97,13660.67,13686.19,13709.6,13699.35,13651.77,13600,13578.63,13594.08,13621.43,13634.94,13624.04,13592.26,13544.4,13496.63,13473.86,13497.84,13552.09,13595.87,13593.06,13550.63,13497.8,13461.22,13448.87,13460.94,13494.34,13528.62,13537.63,13505.07,13455.07,13422.11,13428.19,13455.66,13478.98,13479.62,13456.22,13410.11,13349.67,13296.92,13275.05,13289.93,13321.58,13348.36,13362.03,13369.85,13379.66,13393.59,13408.67,13422.04,13434.57,13449.73,13471.02,13501.95,13546.03,13605.04,13670.03,13727.82,13768.52,13797.11,13822.83,13850.64,13871.44,13873.31,13854.37,13836.68,13845.42,13879.77,13893.91,13838.91,13713.94,13579.14,13495.96,13475.21,13480.74,13476.55,13450.12,13404.7,13345.11,13286.5,13248.98,13247.34,13267.9,13287.49,13288.99,13277.31,13262.35,13250.91,13242.06,13233.74,13227.39,13230.46,13250.45,13279.29,13290.35,13258.09,13193.17,13136.19,13123.06,13135.28,13123.42,13049.41,12947.1,12877.71,12880.44,12907.45,12889.5,12792.21,12670.1,12591.09,12581.51,12597.91,12591.4,12547.86,12492.04,12449.42,12426.21,12414.38,12406.99,12409.07,12431.46,12479.21,12528.83,12548.07,12519.27,12468.72,12430.79,12421.86,12424.45,12417.68,12393.74,12360.56,12326.87,12298.8,12280.52,12274.79,12273.74,12264.28,12238.17,12209.99,12201.03,12222.63,12258.47,12287.64,12299.55,12300.96,12299.98,12297.28,12285.83,12259.19,12221.93,12185.7,12160.25,12143.11,12127.14,12107.22,12085.23,12064.53,12046.28,12027.17,12003.54,11976.66,11953.74,11941.82,11940.95,11946.24,11952.19,11949.92,11929.18,11885.45,11835.24,11799.76,11787.69,11782.28,11764.15,11728.65,11688.28,11656.09,11639.73,11643.21,11668.4,11704.49,11735.88,11751.44,11754.38,11750.78,11742.92,11726.52,11697.26,11665.28,11654.91,11687.23,11747.36,11800.74,11819.56,11808.34,11780.96,11751.44,11734.1,11742.84,11772.22,11791.99,11773.04,11722.69,11673.9,11653.61,11649.27,11633.73,11594.84,11565,11584.14,11654.02,11717.98,11718.15,11657.37,11587.97,11556.98,11564.56,11591.05,11619.8,11644.45,11660.71,11663.47,11646.26,11603.65,11551.11,11521.94,11543.79,11599.87,11654.15,11678.34,11669.83,11631.48,11579.06,11548.94,11575.98,11640.33,11677.84,11637.1,11557.49,11514.57,11553.77,11632.19,11691.44,11704.27,11686.98,11658.97,11637.49,11638.34,11669.34,11696.81,11673.55,11585.75,11497.78,11483.01,11551.14,11640.82,11692.32,11695.75,11667.85,11628.45,11607.94,11638.87,11719.34,11788.76,11785.08,11716.36,11647.18,11631.5,11650.55,11658.81,11631.77,11597.59,11591.57,11619.49,11653.53,11667.49,11666.2,11670.65,11694.37,11723.95,11740.27,11736.44,11724.23,11715.88,11709.23,11692.17,11658.56,11631.18,11641.18,11696.34,11759.21,11789.3,11785.79,11781.8,11804.82,11842.11,11866.21,11864.12,11856.81,11869.18,11904.21,11942.86,11968.15,11984.34,12004.85,12035.86,12064.15,12073.86,12065.57,12058.16,12068.21,12086.34,12091.01,12069.9,12037.57,12013.12,12005.9,12013.83,12033.5,12055.8,12068.85,12065.34,12051.35,12035.43,12026.74,12035.11,12066.52,12095.95,12083.75,12015.47,11947.25,11945.22,12012.91,12085.33,12104,12082.42,12065.31,12080.87,12115.57,12149.99,12176.55,12199.24,12222.14,12247.15,12275.28,12304.2,12324.38,12326.45,12318.67,12323.78,12357.84,12402.08,12427.43,12424.3,12416.32,12428.16,12457.42,12484.04,12491.87,12480.33,12452.37,12410.74,12357.92,12298.29,12251.94,12246.62,12289.93,12336.72,12335.17,12276.24,12191.39,12112.46,12063.94,12067.62,12117.72,12159.06,12136.91,12064.33,11998.57,11982.24,12004.09,12041.42,12078,12105.31,12117.37,12122.56,12135.21,12161.09,12187.69,12201.51,12208.16,12227.44,12270.56,12313.94,12326.34,12306.26,12289.85,12308.6,12342.9,12351.07,12313.28,12256.71,12213.46,12199.11,12217.25,12261.27,12288.45,12249.67,12156.33,12090.31,12119.82,12202.39,12253.44,12233.78,12187.78,12165.04,12173.81,12197.19,12221.37,12242.51,12258.55,12267.05,12265.26,12254.4,12253.73,12286.98,12346.82,12383.84,12355.27,12287.5,12236.67,12236.14,12273.98,12332.55,12389.51,12419.61,12410.42,12386.25,12376.65,12387.96,12406.4,12419.48,12422.84,12414.51,12403.07,12409.47,12448.83,12498.87,12524.54,12519.68,12523.1,12569.62,12632.1,12654.4,12613.69,12554.92,12526.13,12519.69,12494.24,12429.53,12361.32,12331.31,12335.73,12336.4,12311.35,12294.34,12327.63,12395.8,12430.37,12381.35,12281.31,12183.23,12129.32,12150.03,12256.09,12366.18,12373.91,12276.88,12203.62,12262.34,12397.9,12499.17,12513.02,12469.24,12403.27,12345.36,12323.58,12346.08,12389.79,12431.68,12469.48,12509.74,12547.95,12560.86,12529.42,12481.29,12465.57,12501.12,12552.5,12582.47,12585.78,12572.57,12553.18,12538.11,12537.41,12557.09,12601.04,12657.27,12684.71,12648.2,12586.79,12575.02,12633.01,12682.21,12647.56,12563.51,12515.23,12542.28,12605.15,12660.26,12692.21,12698.14,12685.57,12678.61,12698.2,12734.33,12764.63,12774.49,12760.67,12725.02,12693.24,12698.91,12743.13,12784.98,12790.65,12776.55,12774.01,12794.39,12826.54,12860.88,12899.69,12947.96,13003.82,13058.83,13102.54,13118.73,13092.11,13041.79,13014.08,13032.08,13053.23,13030.46,12993.94,13022.97,13141.75,13254.5,13264.98,13206.81,13177.81,13217.06,13265.51,13269.05,13261.68,13308.98,13409.83,13479.1,13455.71,13409.17,13440.76,13560.27,13691.72,13772.75,13794.25,13760.19,13709.24,13703.58,13767.73,13843.54,13870.25,13853.97,13832.6,13834.71,13874.6,13957.48,14048.05,14099.75,14111.36,14128.16,14178.17,14225.53,14224.13,14166.19,14070.26,13961.7,13878.76,13851.87,13842.02,13780.77,13654.4,13522.43,13437.48,13400.13,13396.93,13413.38,13434.04,13448.32,13458.02,13465.43,13460.57,13427.48,13367.7,13309.12,13278.06,13282.66,13324.29,13376.97,13390.42,13345.42,13305.76,13336.06,13391.42,13372.34,13263.16,13170.54,13180.08,13241.1,13269.77,13256.31,13251.12,13277.77,13294.77,13262.24,13217.64,13230.16,13295.28,13319.06,13245.68,13170.98,13210.44,13322.53,13366.26,13292.09,13210.87,13223.54,13298.87,13366.16,13398.81,13408.83,13407.2,13399.41,13389.88,13380.8,13373.34,13366.87,13358.67,13350.25,13356.26,13390.48,13435.11,13455.67,13444.77,13432.99,13442.1,13449.75,13427.1,13392.99,13396.65,13454.52,13528.61,13578.69,13577.33,13505.46,13412.22,13395.86,13481.91,13562.17,13540.92,13453.64,13374.15,13350.68,13411.07,13528.77,13575,13456.46,13319.18,13369.36,13567.48,13680.48,13603.96,13488.25,13476.81,13536.33,13582.98,13590.96,13578.83,13570.16,13595.54,13668.25,13719.9,13668.62,13561.15,13532.24,13615.58,13679.8,13622.3,13513.21,13457.06,13470.68,13518.38,13571.91,13614.27,13634.68,13640.05,13640.11,13638.24,13635.03,13637.47,13659.67,13701.56,13726.83,13705.21,13677.59,13706.75,13767.01,13758.41,13647.35,13527.49,13482.23,13490.52,13507.29,13533.23,13596.19,13682.64,13724.17,13683.93,13627.58,13626.03,13658.43,13668.21,13650.25,13645.47,13678.1,13737.76,13804.72,13836.38,13791.67,13706.65,13659.8,13664.05,13654.22,13594.99,13536.15,13528.15,13553.63,13574.57,13586.85,13610.33,13653.2,13706.25,13750.58,13743,13652.51,13557.04,13571.02,13694.69,13836.72,13931.19,13956.47,13905.29,13804.1,13688.84,13613.57,13635.07,13725.04,13785.72,13773.62,13734.58,13708.48,13691.14,13673.18,13667.53,13693.9,13738.81,13763.54,13757.82,13753.56,13774.5,13812.34,13849.34,13846.4,13764.5,13656.81,13634.57,13705.42,13750.67,13707.39,13654.53,13667.65,13723.79,13775.41,13793.02,13758.43,13695.37,13665.74,13694.98,13745.96,13781.65,13783.29,13743.79,13704.04,13715.56,13753.83,13748.07,13702.65,13706.39,13788.34,13852.63,13818.53,13709.8,13576.71,13492.25,13529.87,13649.58,13734.81,13743.61,13723.31,13707.91,13694.8,13679.71,13667.71,13670.56,13728.69,13882.71,14045.24,14051.82,13902.6,13773.84,13749.32,13735.69,13666.21,13604.81,13619.98,13682.19,13733.24,13735.91,13668,13578.11,13572.44,13671.24,13777.43,13822.18,13814.84,13776.62,13734.92,13713.08,13702.31,13684.18,13660.05,13642.61,13642.85,13669.86,13721.04,13777.88,13813.94,13788.64,13689.87,13606.22,13620.2,13669.59,13660.28,13638.25,13710.37,13818.16,13781.41,13604.79,13505.9,13578.25,13686.16,13722.01,13705.29,13667.54,13610.63,13539.16,13515.39,13606.18,13724.86,13712.8,13580.14,13466.61,13443.64,13502.6,13601.71,13653.81,13613.65,13539.41,13489.18,13474.27,13495.82,13551.53,13633.62,13703.81,13713.68,13645.97,13505.52,13356.03,13305.54,13358.74,13404.8,13393.75,13376.81,13393.95,13444.61,13508.72,13525.35,13451.35,13341.03,13263.45,13238.64,13269.62,13354.46,13481.19,13556.92,13452.76,13235.58,13118.65,13136.57,13141.77,13110,13186.96,13378.02,13434.37,13259.47,13138.94,13254.1,13354.4,13228.33,13078.35,13119.74,13187.07,13064.6,12908.68,12969.23,13134.82,13149.61,13027.47,12933.1,12922.53,12970.44,13021.93,13001.28,12928.52,12923.69,13002.52,13041.65,12985.72,12898.3,12840.3,12848.58,12929.81,13029.57,13097.68,13117.03,13088.85,13055.2,13053.13,13070.63,13079.04,13027.05,12885.74,12775.94,12827.28,12923.08,12889.67,12815.37,12868.09,12922.11,12742.02,12456.67,12376.87,12528.06,12753.36,12906.63,12862.7,12673.44,12524.07,12486.37,12528.47,12585.63,12569.73,12510.86,12558.2,12710.9,12795.39,12754.25,12681.9,12616.58,12512.33,12393.36,12387.45,12480.92,12441.74,12261.37,12306.27,12631.29,12725.66,12399.66,12108.59,12106.96,12173.03,12153.36,12113.86,12089.04,12008.26,11869.85,11829.4,11935.06,11985.52,11877.49,11764.29,11750.16,11777.64,11799.51,11828.72,11867.06,11879.57,11847.9,11795.48,11752.7,11753.34,11786.69,11757.07,11625.61,11476.94,11405.98,11500.03,11698.62,11691.59,11409.52,11216.71,11258.14,11275.51,11204.63,11314.86,11601.31,11647.7,11366.92,11135.4,11124.88,11220.94,11331.16,11408.22,11427.13,11383.87,11276.91,11110.43,10964.86,10973.05,11059.47,11003.91,10863.34,10870.5,10989.39,11025.46,10926.33,10739.63,10666.17,10902.17,11066.85,10681.5,10212.24,10295.67,10585.85,10569.29,10410.89,10374.89,10391.48,10371.03,10408.53,10561.79,10693.47,10676.02,10476.55,10193.97,10144.01,10357.24,10392.67,10164.95,10090.8,10232.88,10249.84,10085.93,9948.128,9889.84,9847.975,9794.863,9727.646,9659.131,9605.492,9557.24,9500.041,9444.243,9416.984,9480.061,9619.514,9577.878,9255.528,9007.615,9032.743,9144.375,9191.063,9126.82,8992.823,8910.276,8912.252,8952.649,8956.493,8849.996,8707.572,8643.869,8585.723,8457.264,8462.419,8707.561,8766.702,8422.708,8160.711,8208.141,8209.307,8084.19,8143.166,8333.1,8283.556,8083.658,8092.053,8281.789,8444.783,8423.094,8155.015,7879.039,7773.894,7672.042,7491.997,7411.77,7468.197,7484.907,7446.016,7483.64,7562.208,7550.861,7452.154,7323.007,7188.341,7065.953,6981.838,6959.971,7015.433,7112.699,7147.546,7074.883,6917.945,6757.796,6690.904,6656.768,6556.76,6438.709,6384.36,6450.801,6600.261,6630.289,6479.467,6279.546,6126.832,6067.732,6044.558,5978.953,5969.317,6091.831,6163.379,6062.015,5892.243,5769.883,5781.376,5858.165,5833.451,5759.872,5757.308,5720.813,5567.436,5476.904,5544.094,5633.101,5607.567,5375.924,5091.025,5015.423,5071.039,5104.934,5193.824,5331.049,5228.983,4886.487,4688.898,4693.776,4714.746,4757.195,4857.419,4817.403,4550.869,4352.072,4339.953,4348.22,4383.522,4539.366,4473.482,3930.929,3722.792,4247.524,4536.859,4278.383,4100.303,4205.537,4436.374,4413.069,3941.489,3650.252,3834.06,3975.654,3904.994,3824.561,3709.493,3486.238,3410.46,3575.669,3532.759,3292.912,3438.209,3762.836,3673.183,3390.493,3233.832,3032.667,2766.158,2715.112,2809.968,2752.185,2573.102,2401.101,2263.027,2214.333,2368.803,2613.946,2697.246,2661.637,2620.652,2531.834,2420.302,2441.972,2489.293,2321.186,2200.295,2324.701,2157.844,1689.891,1752.669,2212.746,2348.24,2149.835,1874.716,1825.459,1996.75,2050.387,2026.493,2093.788,1995.163,1641.336"
