"Name","Scan 00847"
"Id","303ade3e-a576-11f1-ac89-f791b116698a"
"Version","1"
"Firstwavenumber","400"
"LastWavenumber","2300"
"Range","400 - 2300 cm-1"
"Wavelength","785"
"UserName","Default"
"CreatedDate","2026-08-31 15:57:26-04:00"
"ModifiedDate","2026-08-31 15:57:26-04:00"
"ScanNumber","00847"
"HazardLevel","Unknown"
"HazardColor","#d8d8d8"
"SampleHazardType",""
"Comment",""
"ProductId",""
"LotId",""
"BatchId",""
"Container",""
"Supplier",""
"OpName","8S"
"OpVersion","1"
"SmartAcquire","Off"
"IntTime","8.00"
"AutoInt","Off"
"Averages","3"
"LaserPower","5"
"Bdm","Off"
"SmartTipName","Intelligent UA, Bag (Position 2)"
"SmartTipSerialNumber","6075060600901977"
"LibraryMatchResult",""
"MixtureMatchResultCount",""
"SERSResult",""
"VerificationMatchResult",""
"VerificationMatchResultColor","#00ffffff"
"RescanResult",""
"RescanScanNumber",""
"RescanFinished",""
"RescanTotalFailed",""
"ContainerNumber",""
"SerialNumber","192601100702034"
"LastCalibrationDate","2025-12-01 12:10:59-05:00"
"LastSST","Pass, 2025-09-30 09:35:39-04:00"
"DeviceName","MIRA XTR DS 192601100702034"
"FoxCreek","8.0.121"
"NorthFork","1.3.0.107"
"WagonHound","8.2.51"
"Kernel","8.19"
"PackageVersion","8.0.3.60"
"SignatureLevel","Unsigned"
"Intensities","81237.94,81051.27,81218.45,81623.18,82133.08,82615.81,82936.99,82962.11,82569.13,81813.45,80886.98,79983.68,79240.45,78684.48,78330.38,78191.51,78275.58,78588.38,79129.91,79800.23,80414.69,80787.13,80793.43,80438.54,79743.62,78775.8,77864.44,77430.17,77859.17,78933.59,79904.46,80011.03,78951.58,77400.88,76156.08,75862.73,76326.7,77060.35,77596.16,77787.92,77765.15,77665.26,77567.83,77435.49,77216.85,76885.33,76543.41,76335.2,76392.1,76657.69,76927.94,76997.23,76798.3,76514.75,76355.87,76459.23,76641.5,76629.42,76182.91,75460.45,74890.52,74898.23,75532.23,76265.69,76525.66,75956.57,74989.62,74233.41,74219.93,74783.73,75377.3,75464.33,74930.66,74175.48,73626.77,73558.17,73819.9,74190.45,74466.4,74560.55,74433.98,74053.16,73484.86,72887.39,72420.86,72138.54,71882.31,71469.82,70799.8,70142.47,69873.84,70320.7,71254.84,72090.31,72248.13,71590.34,70578.89,69716.46,69340.28,69299.84,69355.09,69298.1,69136.34,68968.23,68891.69,68997.09,69368.11,70086.07,71057.37,71866.16,72063.87,71365.86,70143.6,68932.27,68218.3,68052.69,68248.3,68618.38,69026.6,69392.48,69639.02,69730.78,69725.74,69694.39,69680.17,69595.56,69313.54,68727.13,67950.5,67237.16,66835.08,66763.52,66758.08,66538.43,66016.67,65581.36,65691.88,66638.38,67829.55,68388.25,67539.62,65684.69,63995.44,63624.7,64749.13,66319.29,67214.37,66823.7,65780.23,64900.8,64815.17,65226.92,65550.7,65272.98,64639.96,64364.95,65137.35,66821.02,68329.89,68534.29,66999.99,64797.11,63187.7,63085.57,63928.52,64761.11,64737.49,63942.46,62944.67,62296.03,62162.42,62341.26,62617.38,62877.83,63186.53,63624.68,64209.96,64752.61,65021.29,64837.55,64355.25,63858.57,63610.71,63606.17,63646.82,63536.1,63252.45,62995.6,62977.75,63236.63,63415.97,63107.11,62067.07,60745.41,59771.87,59687.14,60335.16,61224.23,61880.38,62132.9,62066.21,61772.45,61351.09,60912.38,60566.73,60370.36,60243.63,60086.27,59847.93,59704.36,59894.94,60604.13,61559.5,62259.79,62232.6,61499.32,60500.22,59682.09,59275.29,59205.53,59375.86,59683.8,60012.82,60244.9,60268.84,59999.77,59360.02,58323.77,57246.76,56654.13,57018.08,58088.52,59083.39,59232.9,58442.05,57417.34,56905.13,57254.31,58051.1,58797.07,59132.76,59138.25,58980.88,58800.61,58592.69,58303.64,57896.47,57488.86,57283.14,57466.93,57963.59,58467.48,58672.21,58497.17,58166.13,57922.66,57902.61,58014.41,58137.92,58162.77,58010.14,57608.28,56930.16,56196.35,55712.14,55738.12,56131.3,56530.11,56594.18,56344.45,56100.5,56180.25,56581.08,56902.09,56722.39,55932.69,55007.13,54481.56,54671.28,55260.79,55823.27,56003.43,55760.04,55140.03,54219.85,53286.88,52718.3,52849.26,53544.9,54369.76,54900,55007.62,54840.55,54555.63,54263.38,54012.08,53845.02,53757.02,53648.05,53407.54,53005.48,52643.97,52565.89,52928.15,53520.43,54034.38,54210.72,54099.09,53871.54,53688.59,53601.36,53598.49,53661.36,53665.12,53400.03,52667.11,51613.03,50769.43,50678.16,51433.52,52438.84,53042.91,52924.56,52471.45,52161.52,52301.05,52678.71,52986.18,52975.93,52658.05,52112.09,51433.13,50814.65,50486.75,50637.92,51096.58,51504.01,51529.46,51210.02,50841.34,50707.49,50769.87,50687.45,50120.21,49121.78,48234.38,48022.59,48654.64,49648.56,50465.31,50781.31,50740.55,50547.94,50341.57,50066.4,49632.63,49011.49,48412.26,48101.64,48272.25,48732.73,49167.04,49308.17,49226.69,49138,49233.3,49474.67,49696.83,49743.42,49585.09,49282.77,48901,48542.48,48344.18,48436.75,48751.93,48997.07,48874.17,48339.21,47706.43,47313.62,47313.76,47534.5,47771.32,47886.24,47887.24,47801.77,47663.77,47525.35,47441.53,47432.82,47400.13,47218.67,46817.79,46361.3,46076.31,46135.53,46419.5,46710.09,46819.35,46759.1,46624.36,46500.79,46395.34,46275.13,46107.88,45869.48,45540.86,45111.18,44681.99,44435.96,44541.43,44893.75,45154.5,44994.22,44435.77,43856.81,43640.67,43906.56,44462.63,45100.46,45632.34,45898.61,45745.48,45223.4,44708.66,44602.24,45017,45534.14,45680.57,45231.59,44491.56,43831.27,43491.5,43394.72,43415.56,43453.02,43474.02,43457.63,43391.76,43293.07,43183.93,43088.28,43036.09,43058.58,43156.68,43203.03,43036.79,42567.32,42038.68,41794.19,42088.88,42706.4,43272.73,43469.03,43303.43,42906.67,42411.37,41965.41,41722.61,41805.64,42105.89,42409.43,42523.57,42432.1,42206.95,41921.61,41661.31,41517.45,41566.55,41735.46,41863.45,41809.25,41656.54,41630.51,41928.34,42384.87,42591.41,42176.05,41302.76,40518.49,40338.94,40731.63,41249.38,41461.8,41338.3,41166.66,41222.46,41441.57,41476.47,40997.7,40137.08,39427.71,39385.87,39983.92,40703.11,41029.25,40860.63,40480.25,40176.21,40052.39,40035.97,40047.11,40001.5,39810.47,39393.68,38860.25,38508.73,38630.11,39165.62,39701.75,39823.69,39431.23,38746.41,38004.25,37418.8,37182.54,37474,38172.25,38847.74,39074.3,38814.27,38428.88,38284.62,38470.18,38791.28,39045.94,39132.45,39049.98,38804.43,38453.44,38105.87,37868.47,37763.46,37731.33,37711.05,37676.19,37632.98,37588.75,37547.73,37511.37,37481.94,37479.88,37541.6,37700.93,37938.36,38189.07,38388.12,38489,38460.16,38276.53,38002.93,37773.82,37714.39,37800.55,37898.32,37880.29,37731.49,37515.13,37294.04,37110.19,36991.84,36961.25,36978.73,36966.84,36861.51,36734.54,36735,36984.1,37348.54,37560.92,37400.86,37034.54,36815.81,37030.55,37462.48,37671.96,37299.43,36515.2,35704.43,35204.51,35071.3,35256.95,35694.81,36217.89,36626.34,36763.7,36677.22,36474.43,36253.48,36074.1,35985.7,36014.67,36101.66,36167.51,36152.25,36058.63,35902.27,35699.14,35466.28,35220.91,34984.09,34786.7,34661.04,34627.59,34680.8,34811.62,35001.27,35185.87,35288.68,35260.06,35158.36,35068.84,35049.73,35066.2,35063.39,35005.48,34912.9,34816.43,34738.52,34680.48,34640.33,34611.6,34578.02,34522.3,34444.12,34374.51,34347.29,34364.32,34377.38,34335.12,34230.2,34113.41,34037.48,34000.43,33939.52,33793.14,33584.14,33413.89,33379.21,33467.28,33580.69,33629.21,33627.21,33655.56,33782.86,33962.45,34088.09,34069.13,33923.02,33712.21,33498.61,33341.52,33299.2,33403.89,33580.75,33727.51,33776.19,33767.84,33765.02,33788.88,33758.34,33577.77,33250.18,32967.96,32940.87,33175.96,33377.4,33235.23,32749.44,32280.2,32189.12,32488.6,32876.48,33059.09,32988.96,32789.1,32578.35,32410.23,32303.88,32276.98,32340.45,32502.49,32746.4,32941.19,32923.41,32617.52,32237.05,32054.19,32215.02,32566.18,32911.63,33110.61,33117.72,32899.63,32514.74,32137.81,31943.31,31954.18,32052.79,32122.92,32128.85,32089.06,32023.06,31950.71,31892.01,31863.47,31863.01,31882.3,31911.11,31932.23,31926.88,31879.57,31782.96,31631.37,31452.48,31331.04,31354.58,31523.26,31733.38,31879.29,31922.41,31879.61,31771.02,31632.15,31507.31,31434.94,31416.94,31441.32,31491.07,31529.45,31514.89,31427.12,31300.09,31176.14,31086.5,31043.75,31057.67,31108.97,31145.88,31118.7,31031.28,30927.38,30850.25,30831.91,30898.87,31050.92,31156.8,31045.16,30647.65,30206.81,30021.86,30215.71,30578.35,30867.18,30980.79,30988.18,30966.11,30955.98,30971.84,31024.3,31102.05,31183.12,31247.18,31281.79,31276.83,31238.44,31217.84,31273.38,31419.53,31596.96,31740.4,31811.14,31798.09,31693.95,31520.49,31318.03,31124.68,30963.15,30850.29,30794.58,30775.37,30765.78,30749.55,30731.71,30719.52,30710.85,30692.36,30651.57,30595.94,30547.11,30519.96,30481.82,30380.33,30188.84,29974.75,29826.65,29787,29804.7,29818.16,29793.45,29728.88,29627.3,29524.76,29479.76,29538.1,29665.07,29795.56,29876.38,29892.97,29838.89,29738.54,29670.21,29713.72,29861.97,30022.63,30108.23,30111.46,30068.76,30014.91,29974.76,29970.23,30006.37,30047.94,30054.27,30002.27,29891.47,29725.15,29536.05,29377.67,29293.78,29266.79,29256.43,29236.37,29221.61,29234.35,29271.69,29292.32,29254.67,29166.37,29075.11,29023.27,29008.27,29008.46,29007.61,29007.6,29013.93,29025.46,29030.07,29015.28,28979.44,28930.18,28877.69,28847.97,28873.93,28964.72,29051.37,29050,28948.74,28850.73,28862.12,28969.61,29063.31,29050.15,28964.35,28890.83,28889.41,28946.05,29033.29,29125.37,29198.89,29232.33,29226.34,29196.99,29157.38,29103.63,29026.34,28937.69,28900.35,28981.35,29164.83,29342.54,29411,29356.69,29214.16,29030.32,28897.07,28916.11,29099.98,29309.33,29397.33,29338.77,29206.37,29070.59,28971.13,28936.41,28975.53,29049.32,29111.6,29130.7,29091.46,28987.04,28876.34,28852.69,28960.91,29073.42,29026.77,28794.16,28556.72,28498.12,28608.48,28744.53,28790.29,28772.09,28757.88,28785.61,28834.95,28879.77,28910.09,28929.76,28944.29,28966.29,29010.97,29083.19,29163.58,29230.17,29281.08,29334.63,29405.28,29474.12,29507.91,29493.31,29470.29,29486.33,29549.13,29622.08,29669.86,29685.88,29677.07,29655.43,29647.31,29680.54,29747.13,29797.19,29786.83,29741.11,29718.48,29752.49,29802.91,29817.3,29780.61,29721.35,29666.69,29613.63,29544.92,29461.72,29416.65,29468.63,29603.84,29728.85,29760.13,29714.81,29653.7,29621.79,29623.92,29658.74,29724.69,29819.94,29938.37,30048.04,30107.38,30103.81,30086.13,30107.35,30158.27,30178.71,30127.35,30062.34,30071.33,30180.77,30312.75,30385.94,30401.33,30413.65,30461.58,30521.54,30556.06,30546.12,30496.71,30417.43,30341.89,30315.45,30355.96,30409.06,30411.22,30354.54,30283.92,30237.35,30203.35,30153.88,30075.05,29978.47,29878.94,29797.31,29758.44,29777.93,29839.17,29918.4,29988.84,30020.13,29990.29,29935.76,29917.33,29975.4,30106.83,30300.75,30515.92,30688.42,30772.8,30797.88,30810,30836.33,30879.74,30935.31,30953.9,30867.41,30663.88,30451.42,30346.87,30369.95,30469.84,30589.25,30653.7,30587.85,30417.94,30288.4,30321.16,30454.69,30557.61,30559.11,30500.16,30431.28,30376.67,30344.49,30336.79,30338.44,30332.08,30317.75,30311.49,30324.98,30347.03,30359.99,30352.34,30320.82,30265.37,30204.61,30165.15,30164.03,30199.38,30267.05,30362.5,30480.93,30606.52,30692.42,30689.76,30615.39,30543.15,30532.68,30577.55,30654.34,30732.35,30772.43,30746.68,30694.57,30678.66,30718.95,30769.17,30785.91,30793.63,30848.41,30965.09,31074.54,31105.92,31081,31077.6,31133.3,31179.34,31135.76,31010.65,30878.71,30800.14,30782.13,30819.24,30870.3,30861.3,30747.69,30608.53,30550.97,30595.14,30666.52,30700.13,30700.67,30693.66,30697.22,30720.18,30765.86,30809.93,30818.93,30789.46,30760.91,30769.87,30813.09,30871.65,30931,30983.5,31024.93,31070.87,31145.21,31245.9,31326.81,31344.2,31306.84,31247.85,31198.08,31184.11,31225.73,31291.36,31324.94,31311.5,31311.96,31384.03,31490.92,31549.95,31527.14,31478.95,31465.86,31500.06,31570.23,31648.79,31679.25,31611.86,31474.22,31330.07,31228.61,31193.5,31239.26,31331.95,31416.54,31463.05,31481.79,31486.76,31491.52,31509.21,31536.6,31546.53,31519.34,31490.08,31512.26,31588.35,31654.75,31660.99,31645.05,31670.88,31754.42,31857.62,31948.82,32035.78,32135.69,32248.31,32356.75,32448.1,32525.71,32595.69,32653.12,32684.4,32689.35,32705.02,32769.64,32860.83,32917.62,32913.71,32898.71,32927.08,33010.58,33139.16,33270.63,33310,33184.97,32994.31,32898.39,32931.61,32969.69,32915.07,32834.14,32833.73,32919.93,33004.36,33032.43,33066.48,33183.88,33363.3,33516.56,33606.11,33707.13,33898.28,34166.39,34454.86,34727.71,34980.41,35216.21,35464.87,35761.79,36071.08,36283.68,36332.89,36303.06,36299.53,36296.92,36180.51,35899.89,35543.14,35206.15,34913.32,34657.43,34428.25,34211.62,33997.42,33794.11,33614.84,33467.09,33353.53,33269.89,33194.75,33107.93,33023.81,32974.03,32960.48,32940.25,32884.1,32845.25,32895.86,33002.33,33036.98,32934.93,32803.13,32759.89,32780.14,32766.71,32698.26,32664.36,32729.68,32809.95,32788.13,32685.25,32634.5,32707.53,32827.95,32908.79,32936.17,32927.64,32882.64,32778.53,32625.13,32549.15,32683.88,32941.05,33092.09,33051.14,32982.25,33029.98,33112.81,33085.93,32958.51,32874.38,32916.72,33015.26,33086.45,33109.9,33093.09,33069.78,33103.37,33216.06,33299.06,33238.57,33109.6,33086.87,33209.11,33323.95,33312,33233.79,33186.59,33195.78,33240.32,33295.59,33332.6,33330.47,33306.31,33286.66,33282.47,33293.23,33313.22,33327.78,33326.41,33323.77,33341.39,33388.35,33463.79,33541.09,33545.34,33428.22,33304.07,33327.5,33474.65,33581.04,33567.24,33523.09,33536.75,33593.72,33649.26,33680.17,33679.68,33646.79,33590.05,33525.55,33498.4,33556.71,33678.71,33794.13,33845.54,33797.9,33650.3,33528,33569.86,33726.07,33835.47,33837.3,33809.87,33818.42,33853.57,33891.61,33914.18,33906.26,33875.2,33852.92,33860.88,33891.05,33934.06,33999.61,34101.53,34200.09,34210.75,34114.75,34017.46,34010.59,34067.28,34131.71,34180.79,34211.64,34226.68,34234.92,34248.39,34286.41,34358.47,34397.9,34314.16,34172.52,34176.44,34375.49,34520.68,34420.32,34263.19,34303.52,34448.11,34412.25,34186.18,34088.11,34288.12,34542.89,34598.61,34491.79,34354.7,34275.54,34309.63,34440.38,34549.5,34552.23,34487,34412.15,34367.11,34381.78,34452.41,34548.12,34637.36,34688.8,34682.97,34638.58,34585.29,34574.58,34661.02,34795.28,34843.72,34776.51,34732.29,34801.36,34874.37,34831.9,34746.59,34758.38,34853.21,34899.19,34846.4,34768.34,34729.37,34741.2,34802.01,34884.7,34954.21,34987.17,34969.14,34928.65,34945.86,35051.8,35160.72,35193.44,35168.75,35129.85,35101.9,35099.63,35112,35104.67,35077.93,35090.46,35174.41,35265.14,35290.79,35243.79,35140.93,35015.46,34910.84,34857.28,34869.82,34948.78,35067.36,35190.6,35266.52,35250.12,35167.45,35072.77,35016.89,35046.38,35150.08,35249.43,35295.15,35303.93,35298.98,35298.95,35317.86,35346.55,35366.29,35350.53,35270.72,35177.25,35203.68,35377.55,35533.82,35544.59,35448.84,35315.59,35210.91,35189.3,35208.02,35178.91,35113.23,35105.01,35181.75,35278.49,35352.81,35424.3,35504.36,35548.03,35512.53,35440.51,35399.54,35396.11,35402.01,35399.82,35382.2,35346.36,35295.49,35257.71,35312.73,35485.3,35595.51,35477.43,35267.72,35180.54,35229.53,35327.76,35421.04,35480.88,35479.17,35388.3,35244.79,35193.09,35309.65,35472.48,35551.53,35505.44,35338.86,35202.27,35271.03,35455,35534.27,35499.06,35500.12,35573.38,35623.37,35587.6,35466.68,35316.34,35303.48,35506.05,35662.73,35538.56,35354.03,35403.99,35556.94,35530.69,35365.84,35284.87,35334.49,35416.01,35443.54,35352,35171.07,35071.58,35153.27,35345.16,35542.79,35607.3,35457.27,35259.39,35201.82,35261.06,35349.9,35434.44,35499.43,35473.42,35264.42,34985.69,34900.93,35019.24,35091.18,35024.03,34944.61,34946.07,35039.69,35186.27,35254.77,35163.71,35004.42,34884.63,34862.02,34959.36,35088.2,35142.44,35107.96,35009.13,34901.69,34847.15,34812.55,34718.23,34604.74,34593.59,34690.31,34797.74,34842.52,34783.14,34680.42,34721.08,34895.55,34881.33,34590,34413.82,34553.06,34669.27,34538.4,34428.84,34542.91,34622.01,34439.83,34230.66,34248.36,34354.27,34347.4,34270.45,34228.25,34219.91,34203.12,34125.96,33954.21,33837.96,33976.86,34153.89,33967.83,33613.8,33624.04,33937.61,34091.27,33993.56,33849.39,33788.32,33859.56,33951.32,33811.39,33464.12,33222.65,33235.27,33444.57,33672.07,33612.47,33260.78,33011.36,33045.89,33209.73,33339.53,33299.13,33110.79,33039.77,33152.8,33155.33,32941.74,32790.29,32841.29,32918.64,32904.41,32850.45,32810.98,32808.74,32813.63,32700.1,32459.1,32334.39,32431.86,32520.03,32461.01,32387.95,32354.29,32187.29,31874.57,31779,32029.25,32200.5,32071.28,31944.19,31974.02,31918.9,31687.12,31546.35,31596.13,31566.68,31353.56,31201.55,31215.71,31215.15,31090.48,30887.35,30718.56,30770.65,30982.79,30950.46,30639.78,30522.85,30694.95,30762.05,30624.18,30537.95,30566.32,30555.97,30447.36,30280.55,30109.46,29994.78,29965.91,30019.33,30043.42,29869.54,29546.7,29260.35,29169.13,29373.54,29623.2,29555.28,29255.29,28975.94,28792.23,28698.92,28623.55,28496.67,28359.95,28274.75,28260.21,28296.05,28268.9,28107.74,27902.8,27739.73,27634.78,27585.31,27570.21,27527.67,27340.19,27054.56,26929.88,27025.53,27171.94,27246.18,27182.7,26992.46,26742.93,26517.29,26392.35,26321.8,26209.09,26017.29,25764.19,25620.93,25706.44,25767.28,25596.68,25380.06,25277.17,25228.68,25161.94,25034.42,24831.41,24574.25,24335.34,24227.67,24175.68,23972.88,23732.02,23720.8,23781.74,23621.86,23375.97,23273.6,23282.7,23288.74,23138.64,22804.83,22558.8,22534.4,22567.7,22521.92,22333.46,22033.08,21730.26,21490.76,21345.19,21292.52,21292.98,21176.11,20830.05,20537.98,20493.51,20406.39,20136.93,19963.96,19960.12,19879.43,19676.52,19504.04,19419.62,19400.17,19320.92,19063.18,18758.63,18574.62,18548.6,18611.46,18526.55,18253.77,18057.68,17978.88,17829.37,17610.75,17439.86,17300.98,17142.22,17020.69,16966.95,16844.57,16578.72,16266.9,16037.46,16016.73,16063.92,15868.38,15532.58,15332.41,15296.84,15349.57,15339.97,15174.58,14904.39,14593.31,14300.68,14098.86,14044.93,13973.68,13687.96,13388.5,13305.48,13397.79,13475.58,13191.32,12635.6,12348.59,12367.8,12412.01,12409.49,12356.29,12181.55,11900.25,11735.95,11685.81,11453.15,11137.27,11086.94,11146.33,11015.49,10743.75,10452.71,10227.84,10167.43,10368.77,10574.68,10357.3,10021.39,10008.45,10043.55,9820.376,9332.464,8836.75,8796.313,8930.177,8621.936,8306.794,8489.975,8670.606,8505.044,8241.85,8129.043,8296.492,8310.599,7702.616,7103.588,7041.832,7161.708,7239.552,7341.48,7413.794,7338.609,7136.008,6850.477,6467.426,6115.039,6100.045,6209.175,5946.229,5567.416,5459.214,5506.927,5608.012,5806.699,5898.026,5572.419,5208.538,5216.713,5241.805,5061.447,4872.968,4785.027,4785.874,4715.006,4476.619,4318.732,4370.799,4511.122,4611.817,4560.924,4286.742,3881.364,3787.877,4004.118,3997.13,3788.984,3645.03,3428.675,3086.119"
